"photo_url","id","mold","brand","plastic","color","stamped_weight_g","scale_weight_g","condition","price_usd","status","notes"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/202-rhythm.jpg","202","Rhythm","Axiom","Neutron","black","not stamped","172","8.5","11","available","Axiom Rhythm; black Neutron R2 (GYRO overmold) fairway driver; Flight 6/5/-3/1; no ink; 172g | Comp: GGGT used R2 Neutron Rhythm 172g $13.99; we undercut to $11"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/196-discmania.jpg","196","MD1","Discmania","unknown","orange","not stamped","179","8.5","6","available","Discmania; orange; 2026 Challenge stamp; overstable midrange; Flight 4/4/0/3; ink on back; 179g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/203-zone.jpg","203","Zone","Discraft","Z","orange confetti","not stamped","177","9","16","sold","Discraft Z Confetti Zone — Adam Hammes 2025 Waco Champion Victory Edition (limited/collectible); Flight 4/3/0/3; overstable approach; scale 177g | Comp: $21.99 new limited edition; we undercut to $16 (9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/204-putter.jpg","204","Putter","","unknown","white","not stamped","173","9","6","sold","Mystery white putter; National Amateur Disc Golf Tour (NADGT) stamp; black tribal swirl; no ink; 173g — ask for more details"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/206-buzzz.jpg","206","Buzzz","Discraft","Z","red","not stamped","168","7.5","8","sold","Discraft Z Buzzz; red; Flight 5/4/-1/1; midrange; ink on back; 168g | Comp: used Z Buzzz ~$10-17; 7.5/10 inked, we undercut to $8 | sold to Chris Janovak (website) 2026-07-22; part of $41/5-disc order, Zelle, free ship"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/207-astronaut.jpg","207","Astronaut","Discmania","Active Premium","blue","not stamped","174","9","9","sold","Discmania Active Premium Astronaut; blue translucent; Flight 12/6/-4/1; understable distance driver; no ink; 174g | Comp: ~$14-16 new; we undercut to $9 (9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/208-undertaker.jpg","208","Undertaker","Discraft","unknown","purple","not stamped","174","8.5","8","sold","Discraft Undertaker (double-stamp); purple; Flight 9/5/-1/2; distance driver; ink on back; 174g | Comp: used Undertakers ~$10-14; we undercut to $8"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/209-mamba.jpg","209","Mamba","Innova","Star","orange","not stamped","172","9","9","sold","Innova Star Mamba; orange; Flight 11/6/-5/1; understable distance driver; no ink; 172g | Comp: new Star $14.99, used ~$9-12; we undercut to $9 | sold on Whatnot 2026-07-22"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/210-putter.jpg","210","Putter","","unknown","purple","not stamped","174","8.5","6","available","Mystery putter; purple; silver-foil basket/course stamp; ink on back; 174g — ask for more details"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/211-firebird.jpg","211","Firebird","Innova","Champion","sunburst dye","not stamped","175","9","12","sold","Innova Champion Firebird — Ken Climo 12x World Champion edition; custom sunburst dye; Flight 9/3/0/4; overstable driver; no ink; 175g | Comp: used Climo Firebirds ~$9.50, rare eds $50; dyed 9/10 priced $12"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/212-katana.jpg","212","Katana","Innova","Star","orange","not stamped","173","9","9","available","Innova Star Katana; orange; Flight 13/5/-3/3; understable distance driver; no ink; scale 173g (stamped 171) | Comp: new ~$12-15, used ~$8-12; we undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/213-f2.jpg","213","Mystery","Innova","unknown","orange","not stamped","172","8.5","6","sold","Innova F2 Factory Second — sold as a 'Mystery' disc (mold intentionally unmarked); orange translucent; distance driver; ink on back; 172g | Comp: Innova F2 mystery/factory seconds sell cheap; priced $6"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/205-wraith.jpg","205","Wraith","Innova","Halo Star","yellow","not stamped","168","8.5","12","available","Innova Halo Star Wraith; yellow; Flight 11/5/-1/3; distance driver; ink on back; 168g | Comp: used Halo Wraith ~$15-25, new $23.99; we undercut to $12 (8.5/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/215-resistor.jpg","215","Resistor","MVP","Proton","purple","not stamped","173","8.5","12","sold","MVP Resistor — Eagle McMahon Synergy Series (Proton); purple; Flight 6.5/4/0/3.5; overstable fairway driver; ink on back; 173g | Comp: $23-28 new signature; we undercut to $12 (8.5/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/216-wraith.jpg","216","Wraith","Innova","Star","orange","not stamped","170","9","9","sold","Innova Star Wraith; orange; Flight 11/5/-1/3; distance driver; no ink; 170g | Comp: used Wraith ~$8-12; we undercut to $9 (9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/217-underworld.jpg","217","Underworld","Westside Discs","unknown","pink","not stamped","174","9","9","sold","Westside Discs Underworld; pink; Flight 7/6/-3/1; understable fairway driver; no ink; 174g | Comp: GGGT used Underworld ~$10-13; we undercut to $9 (9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/218-destroyer.jpg","218","Destroyer","Innova","Star","red","not stamped","168","9","11","sold","Innova Star Destroyer; red with red/white/blue stamp; Flight 12/5/-1/3; distance driver; no ink; 168g | Comp: used Star Destroyers ~$13-15; we undercut to $11 (9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/219-hades.jpg","219","Zone","Discraft","ESP","purple","not stamped","176","9","11","sold","Discraft ESP Zone; purple; overstable putt & approach; Flight 4/3/0/3"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/220-katana.jpg","220","Katana","Innova","Blizzard Champion","orange","not stamped","155","8.5","9","available","Innova Blizzard Champion Katana; orange translucent; Flight 13/5/-3/3; understable distance driver; ink on back; 8.5/10 | Comp: used Katana ~$8-12; we undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/221-rampage.jpg","221","Rampage","Legacy","Excel","blue","not stamped","173","7","7","available","Legacy Excel Rampage; blue; Flight 13/5/-1/4; max distance driver; ink on back; 173g | Comp: used Rampage ~$8-10; we undercut to $7 (7/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/222-tl3.jpg","222","TL3","Innova","Star","yellow","not stamped","","9","9","sold","Innova Star TL3; ~170-175g; yellow; Flight 8/4/-1/1; fairway driver; no ink; 9/10 | Comp: used TL3 ~$8-11; we undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/223-challenger.jpg","223","Challenger","Discraft","Soft","red","not stamped","175","7","6","available","Discraft Soft Challenger putter; red; Flight 1/1/0/2; putt & approach; ink on back; 7/10 | Comp: used Challenger ~$6-9; we undercut to $6"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/214-holiday.jpg","214","unknown","Prodigy","Metal Flake","red","not stamped","167","9","6","available","Prodigy Happy Holidays — red metal-flake glitter; blue-foil reindeer stamp; collectible holiday run; mold unmarked (hidden under stamp) — ask for more details; no ink; 167g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/224-leopard3.jpg","224","Leopard3","Innova","unknown","blue/teal","not stamped","171","8","8","available","Innova Leopard3; blue/teal; Kaposia Disc Golf stamp; Flight 7/5/-2/1; fairway driver; ink on back; 171g | Comp: used Leopard3 ~$8-11; we undercut to $8"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/225-wave.jpg","225","Wave","MVP","Fission","white","not stamped","167","9","10","sold","MVP Fission Wave; white; Flight 11/5/-2/2; stable-understable distance driver; no ink; 167g | Comp: used Wave ~$10-13, new ~$17-20; we undercut to $10 (9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/226-stig.jpg","226","Stig","Kastaplast","K1","blue","not stamped","173","8.5","12","sold","Kastaplast K1 Stig; blue; Flight 6/5/-2/1; stable midrange; ink on back; 173g | Comp: $20.99 new, used ~$12-15; we undercut to $12"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/227-sled.jpg","227","Sled","Discraft","Special Blend","green swirl","not stamped","176","9","20","available","Discraft Sled — 2026 Tour Series WORLDS Limited Edition (Special Blend Big Z x Titanium swirl); official disc of the 2026 PDGA World Championships; putt & approach; Flight 3/2/-1/2; no ink; 176g; collectible | Comp: $25-30 retail limited; we undercut to $20 (mint 9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/228-destroyer.jpg","228","Destroyer","Innova","unknown","orange","not stamped","173.5","9","11","sold","Innova Destroyer; orange; bottom stamp; Flight 12/5/-1/3; distance driver; 173.5g | Comp: used Star Destroyers ~$13-15; we undercut to $11 (9/10) | sold on Whatnot 2026-07-22"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/229-luna.jpg","229","Luna","Discraft","Elite Z","black","","175","9","20","sold","Discraft Luna — Cale Leiviska 2026 US Masters MP40 Victory Edition; collectible signature LE putt & approach; Flight 3/3/0/3; no ink | retails ~$22-25 new, undercut to $20"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/230-mamba.jpg","230","Mamba","Innova","Star","pink/yellow rim","","171","8","8","sold","Innova Mamba; pink w/ yellow rim; understable distance driver; Flight 11/6/-5/1; ink on back"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/231-river.jpg","231","River","Latitude 64","unknown","yellow","","158","8.5","22","sold","Innova Viper — VINTAGE patent-number disc (Patent #4,568,297, the foundational Innova disc golf 'Flying Disc' patent); early-1990s 'Very Long Range Driver' era; yellow; no ink; 179g; collectible OOP | Comp: vintage patent-# Innova drivers sell ~$20-35 used; priced $22 (premium collectible; cond est 8 — confirm)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/232-king.jpg","232","King","Westside Discs","unknown","pink","","174","8.5","9","available","Westside Discs King; pink swirl; distance driver; Flight 14/5/-1/3; ink on back | GGGT used ~$10-12, undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/233-teebird.jpg","233","Teebird","Innova","GStar","purple","","175","9","10","sold","Innova GStar Teebird; purple; fairway driver; Flight 7/5/0/2; ink on back"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/234-vulcan.jpg","234","Vulcan","Innova","Star","red","","176","8.5","9","available","Innova Star Vulcan; red; distance driver; Flight 13/5/-4/2; ink on back | eBay used ~$10-13, undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/235-nuke.jpg","235","Nuke","Discraft","unknown","purple","","175","8","9","sold","Discraft Nuke - Garrett Gurthie Tour Series; purple; distance driver; Flight 13/5/-1/3; ink on back; 175g"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/236-zone.jpg","236","Zone","Discraft","unknown","blue","","175","7.5","11","sold","Discraft Zone; Paul McBeth; blue; overstable putt & approach; Flight 4/3/0/3; ink on back | McBeth Zones ~$12-16, undercut to $11"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/237-heat.jpg","237","Heat","Discraft","unknown","pink","","173.5","8","9","available","Discraft Heat; pink; American-flag skull stamp; distance driver; Flight 9/6/-3/1; ink on back"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/238-thunderbird.jpg","238","Thunderbird","Innova","Champion","red","","168","7.5","9","sold","Innova Champion Thunderbird; red; fairway driver; Flight 9/5/0/2; ink on back"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/239-saint.jpg","239","Saint","Latitude 64","unknown","pink","","170","8","8","sold","Latitude 64 Saint; pink; fairway driver; Flight 13/5/-1/2; ink on back | GGGT used ~$9-10, undercut to $8"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/240-shryke.jpg","240","Shryke","Innova","Pro","orange","","175","8","8","available","Innova Pro Shryke; orange; distance driver; Flight 13/6/-2/2; ink on back"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/241-claymore.jpg","241","Claymore","Latitude 64","Project Grip","orange","","175","8.5","9","available","Latitude 64 Claymore; Project Grip (patent pending); orange; fairway driver; Flight 5/5/0/1; ink on back"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/242-mako3.jpg","242","Mako3","Innova","unknown","white/clear","","173","8","8","available","Innova Mako3; white/translucent; midrange; Flight 5/5/0/0; ink on back"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/243-annex.jpg","243","Anax","Discraft","unknown","blue","","173","8.5","12","sold","Discraft Anax; Paul McBeth signature; blue; distance driver; Flight 10/6/0/3; ink on back"
"","244","Boss","Innova","Champion","red","","175","7.5","9","sold","Innova Champion Boss; red; distance driver; Flight 13/5/-1/3; ink on back; PHOTO COMING"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/245-thrasher.jpg","245","Boss","Innova","Champion","white","","175","7","9","available","Innova Champion Boss; white; overstable distance driver; Flight 13/5/-1/3"
"","246","Thrasher","Discraft","unknown","light blue","","173","7","8","available","Discraft Thrasher; light blue; ram-head stamp; distance driver; Flight 13/5/-3/2; ink on back; PHOTO COMING"
"","247","Wraith","Innova","Champion","orange","","175","7.5","9","available","Innova Champion Wraith; orange; distance driver; Flight 11/5/-1/3; ink on back; PHOTO COMING"
"","248","Boss","Innova","Champion","orange","","174","7","9","available","Innova Champion Boss; orange; distance driver; Flight 13/5/-1/3; ink on back; PHOTO COMING"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/249-beast.jpg","249","Beast","Innova","Champion","orange","","175","8","8","available","Innova Champion Beast; orange; distance driver; Flight 10/5/-2/2; ink on back; 175g | Comp: used Champion Beast ~$9-11; priced $8"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/250-valkyrie.jpg","250","Valkyrie","Innova","F2 (Factory Second)","blue","","174","8.5","10","sold","Innova Valkyrie F2 factory second; blue swirl with dyed dark-blue rim; distance driver; Flight 9/4/-2/2; no ink"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/251-shryke.jpg","251","Shryke","Innova","Star","gray","","176","8.5","12","sold","Innova Star Shryke; gray; distance driver; Flight 13/6/-2/2; no ink"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/252-infinity.jpg","252","Insanity","Axiom","Eclipse Glow","white/red rim","","174","8.5","12","sold","Axiom Eclipse Glow Insanity; white w/ red rim; understable distance driver; Flight 9/5/-2/1.5; glow plastic; 174g | Comp: used Eclipse Insanity ~$13-16; priced $12"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/253-general.jpg","253","General","Dynamic Discs","Sockibomb","black","","175","9","15","sold","Dynamic Discs Sockibomb General; black; very overstable distance driver; limited edition; no ink | returned to owner (found owner)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/254-enigma.jpg","254","Enigma","Discmania","Neo","pink","","176","9","12","available","Discmania Neo (Evolution) Enigma; pink; distance driver; Flight 12/5/-1/2; no ink; 176g; RED logo stamp; great shape | Comp: used Neo Enigma ~$11-13; priced $12"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/255-rollo.jpg","255","Rollo","Innova","Star","yellow","","150","7.5","10","available","Innova Star Rollo; yellow; roller midrange; Flight 5/5/-4/1; no ink"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/256-dd.jpg","256","DD","Discmania","Glow C-Line","blue","","173","9","12","sold","Discmania Glow C-Line DD; blue; special edition; distance driver; Flight 11/6/-3/2; no ink; SOLD for $11"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/258-wraith.jpg","258","Wraith","Innova","Star","blue","","173.5","8.5","13","sold","Innova Limited Edition Wraith; blue swirl; grim reaper stamp; distance driver; Flight 11/5/-1/3; no ink"
"","260","Rive","Latitude 64","Royal","blue","","173","8","7","available","Latitude 64 Royal Rive; blue; distance driver; Flight 13/5/0/3.5; ink on back; PHOTO COMING"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/261-heat.jpg","261","Heat","Discraft","ESP","green","not stamped","170","8.5","11","sold","Discraft ESP Heat — Paul McBeth 5x World Champion; green; Flight 9/6/-3/1; understable driver; no ink; 170g | Comp: $18-20 new signature; we undercut to $11"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/262-fd3.jpg","262","FD3","Discmania","C-Line Metal Flake","blue","not stamped","173","8.5","13","sold","Discmania C-Line Metal Flake FD3 — European Open 2022 'The Beast' Nokia Finland major stamp (collectible); blue; Flight 9/4/0/3; control driver; small ink on back; 173g | Comp: collectible event disc ~$20 new; we undercut to $13 (cond est 8.5 — confirm)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/263-viper.jpg","263","Viper","Innova","unknown","yellow","not stamped","179","7","22","available","Innova Viper - VINTAGE patent-number disc (Patent #4,568,297, the foundational Innova disc golf 'Flying Disc' patent); early-1990s 'Very Long Range Driver' era; Flight 6/4/1/5 (overstable fairway/control driver, modern Viper rating); yellow; no ink; 179g; collectible OOP | Comp: vintage patent-# Innova drivers ~$20-35 used; priced $22 (premium collectible)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/264-buzzz.jpg","264","Buzzz","Discraft","ESP","maroon/purple","not stamped","179","8","10","sold","Discraft ESP Buzzz — Paul McBeth stamp; maroon/purple; Flight 5/4/-1/1; midrange; ink on back; 179g | Comp: used ESP Buzzz $10-14; we undercut to $10"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/265-destroyer.jpg","265","Destroyer","Innova","Champion","tie-dye","not stamped","172","7.5","11","sold","Innova Champion Destroyer — custom tie-dye; Flight 12/5/-1/3; distance driver; ink on back; 172g | Comp: used Champion Destroyer $10-15; tie-dye at 7.5/10 priced $11"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/266-enforcer.jpg","266","Enforcer","Dynamic Discs","Lucid","yellow/green","not stamped","174","8.5","12","available","Dynamic Discs Lucid Enforcer — Ricky Wysocki Sockibomb 2x World Champion signature; yellow/green; Flight 12/4/0/4; overstable distance driver; ink on back; 174g | Comp: $18-20 new signature; we undercut to $12"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/267-wraith.jpg","267","Wraith","Innova","Halo Star","pink/orange","not stamped","175","8.5","13","sold","Innova Halo Star Wraith — Garrett Gurthie Tour Series; pink/orange; Flight 11/5/-1/3; distance driver; ink on back; 175g | Comp: $21 new tour series; we undercut to $13"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/268-orbital.jpg","268","Orbital","MVP","unknown","purple","not stamped","174","8","11","sold","MVP Orbital — Special Edition; purple; Flight 11/5/-2/2; understable distance driver; no ink; 174g | Comp: used Orbital ~$10-13; we undercut to $11"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/269-impact.jpg","269","Impact","Discraft","Z Swirl","yellow","not stamped","178","8.5","13","available","Discraft Z Swirl Impact — Ledgestone 2022 Tour Series (limited run of 1,400, collectible); translucent yellow; Flight 10/5/-3/2; understable driver; no ink; 178g | Comp: collectible LE ~$15-20; we undercut to $13"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/270-buzzzos.jpg","270","Buzzz OS","Discraft","ESP","green","not stamped","177","8","11","sold","Discraft ESP Buzzz OS — Paige Pierce Tour Series; green; Flight 5/4/0/2; overstable midrange; ink on back; 177g | Comp: used ESP Buzzz OS ~$10-13; we undercut to $11"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/271-fx4.jpg","271","FX4","Prodigy","400","white","not stamped","178","9","12","available","Prodigy 400 FX4 — 2023 Majestic Moose event stamp; white; Flight 9/5/-2/2; control/fairway driver; no ink noted; 178g | Comp: ~$16 retail; we undercut to $12 (9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/272-wraith.jpg","272","Wraith","Innova","Champion","yellow","not stamped","173","8.5","10","available","Innova Champion Wraith; yellow; Flight 11/5/-1/3; distance driver; ink on back; 173g | Comp: used Champion Wraith ~$9-13; we undercut to $10"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/273-warden.jpg","273","Warden","Dynamic Discs","Classic","black","not stamped","173","8.5","6","available","Dynamic Discs Classic Warden; black; Flight 2/4/0/0.5; putt & approach; no ink; 173g | Comp: used Warden ~$6-8; we undercut to $6"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/274-sonic.jpg","274","Sonic","Innova","","white","not stamped","178","8.5","5","available","Innova Sonic — 'Cosmic Sonic' astronaut stamp; white; Flight 1/2/-4/0; understable floaty putt & approach; ink on back; 178g | Comp: used Sonic ~$4-6; we undercut to $5"
"","275","Inertia","MVP","Neutron","yellow","not stamped","165","8","10","sold","MVP Neutron Inertia; yellow; Flight 9/5/-2.5/2; distance driver; ink on back; 165g; sold to Paul Dacey (not previously listed)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/276-hawkeye.jpg","276","Hawkeye","Innova","unknown","blue/purple","not stamped","173.5","8.5","9","available","Innova Hawkeye; blue/purple; Flight 7/5/-1/1; fairway driver; ink on back; 173.5g | Comp: used Hawkeye ~$8-11; we undercut to $9"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/277-nomad.jpg","277","Nomad","MVP","Electron Firm","gray","not stamped","175","8","10","sold","MVP Electron Firm Nomad — James Conrad 2021 World Champion; gray; Flight 2/4/0/1; putt & approach; faint ink on back; 175g | Comp: signature putter ~$13-15 new; we undercut to $10"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/278-boss.jpg","278","Boss","Innova","unknown","white","not stamped","177","8","11","available","Innova Boss — 'Anthon' Tour Series (winged-basket stamp); beige; Flight 13/5/-1/3; distance driver; ink on back; 177g | Comp: used Boss ~$10-14; we undercut to $11"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/279-alpha.jpg","279","unknown","Lone Star Discs","Alpha","blue/green swirl","not stamped","171","9","9","available","Lone Star Discs Alpha — Am Jam 2022 Super Fly event stamp; blue/green swirl; mold unmarked — ask for more details; no ink; 171g | Comp: Lone Star used ~$8-11; priced $9 (9/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/280-maiden.jpg","280","Maiden","Westside Discs","unknown","white/black swirl","not stamped","176","9","8","sold","Westside Discs Maiden; white with black swirl rim; Flight 3/4/0/1; stable putt & approach; no ink; 176g | Comp: used Maiden ~$7-10; we undercut to $8"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/281-benny.jpg","281","Benny","Lone Star Disc","unknown","blue","not stamped","unknown","7","8","available","Lone Star Disc Benny — blue; Flight 3/4/0/2; stable putt & approach; PDGA approved; no ink; solid used shape | Comp: used Benny ~$9-11 (GGGT/eBay); we undercut to $8"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/282-crownme.jpg","282","unknown","CrownMe","unknown","blue","not stamped","unknown","6","5","available","CrownMe Ultimate Performance mid-range; blue; well-used with scuffs; budget brand; no ink | Comp: off-brand/CrownMe mids ~$5-7; priced $5 (6/10)"
"https://raw.githubusercontent.com/summitaiautomations-ui/juddy/claude/photobooth-disc-pics-vueawx/disc-pics-data/photos/283-spin.jpg","283","Spin","MVP","Neutron","blue","not stamped","unknown","8","9","available","MVP Spin — Neutron plastic; blue; putt & approach (2.5/x/2/0); overstable; no ink; nice shape | Comp: used Spin ~$10-12; we undercut to $9"
